TSNE1,TSNE2,target
-27.90608,-35.75996,0
-10.531199,-9.765365,1
21.18545,-26.222528,2
29.295366,10.652532,3
-36.015198,11.179723,4
15.569108,32.461624,5
-0.49033108,-45.762886,6
-16.23635,30.39404,7
11.965281,-6.1662245,8
24.316015,29.358738,9
-35.613483,-33.53693,0
32.060078,17.772745,9
10.869212,30.202719,5
5.062145,27.909306,5
3.1750178,-38.7807,6
10.79981,30.247663,5
-28.987473,-33.403397,0
40.989883,8.790461,9
12.251632,-4.773207,8
32.153534,18.210083,9
4.2319508,-4.038502,8
-30.55426,15.696521,4
-4.6583624,-6.775425,1
-15.729383,29.01891,7
-18.692923,31.933844,7
27.647125,12.347042,3
16.037039,35.0961,5
-9.571421,-10.590239,1
-26.697226,-34.787895,0
-26.37675,-35.271088,0
-15.481203,29.54438,7
-1.5428641,4.0612206,8
20.410011,-25.180584,2
-36.771294,-37.591705,0
-6.357811,-12.693161,1
21.520363,-25.452812,2
-0.9716545,-37.541004,6
28.41178,-7.6786456,3
26.064379,12.595399,3
-13.88152,27.789698,7
31.297262,8.770173,3
29.237892,11.990445,3
-35.495792,11.997944,4
2.198161,-48.49194,6
4.226493,-44.019268,6
8.070205,-46.33706,6
-7.975969,18.331482,4
40.498825,8.859538,9
-11.036636,-9.84698,1
14.857374,28.991552,5
-35.863194,-32.690693,0
1.302762,6.375306,9
4.7089458,31.729548,5
23.213638,-22.653023,2
11.871627,-4.9327064,8
19.387241,-24.996681,2
-37.07326,-38.1113,0
-36.02749,-37.948277,0
-7.5309396,-11.616084,1
-15.793458,38.004124,7
8.192853,-44.81082,6
30.394653,11.141573,3
22.817259,-26.362272,2
-10.82023,-9.164196,1
-13.823073,27.779049,7
-36.10538,11.506042,4
7.5149217,-45.426613,6
30.444027,11.14649,3
-4.6388474,-6.0928493,1
-15.3089,21.213644,3
41.535282,8.947415,9
-9.239347,-7.9250903,1
-17.096304,29.934261,7
4.764248,-46.843304,6
11.456329,-4.833058,8
-36.629765,11.699963,4
30.588951,11.297279,3
-8.610665,-11.86243,1
-38.835087,9.810208,4
-37.62917,-28.735744,0
9.981317,28.58128,5
29.590544,12.415262,3
-0.6960971,-34.5238,6
33.93881,15.961588,9
-2.5697083,-47.081738,6
-8.871632,-11.031817,1
-23.722183,22.38715,7
15.331992,28.501642,5
-38.542496,5.9751635,4
-34.50414,12.253145,4
-19.159895,37.81065,7
31.503588,-20.12227,2
1.7221526,5.957803,8
24.563017,-25.130955,2
20.74191,-29.275219,2
5.57045,28.927223,5
-23.649567,22.292765,7
34.608173,14.898693,9
14.984663,28.3643,5
-38.63847,9.184469,4
14.011888,-4.7104063,8
9.490932,-5.3373938,8
-37.360233,11.4935465,4
42.07129,8.898776,9
-35.563477,-34.971012,0
11.870712,-6.7587852,8
33.14861,16.085285,9
11.9210615,-6.4407735,8
-35.490482,-31.663782,0
-17.092825,0.688103,1
31.7655,-17.54769,2
31.169159,9.296577,3
-39.21924,8.720076,4
18.591417,26.558607,5
-5.3374696,-49.342823,6
-14.456919,38.295494,7
27.2674,-4.9700904,8
38.89389,16.534489,9
-38.27527,-29.493425,0
-17.965195,1.056088,1
22.418304,-25.166353,2
26.53011,12.502341,3
-39.73288,2.4710062,4
18.672424,27.74882,5
-3.4354727,-36.85102,6
-22.46037,29.421478,7
-2.1599371,1.6413531,8
8.956394,-48.415607,9
-39.22005,-29.304712,0
-13.186858,-1.0965867,1
25.629997,-13.727019,2
31.251545,11.776404,3
-44.34986,8.165002,4
2.662202,37.264465,5
5.0374928,-44.06426,6
-24.229734,25.699217,7
-1.2414609,1.071752,8
38.76879,16.436195,9
-39.96299,-26.175816,0
38.945465,24.404753,9
17.564966,26.937004,5
9.33224,36.40839,5
8.100769,-46.5413,6
6.3062534,36.82892,5
-41.643486,-28.950602,0
36.48286,23.145182,9
0.16777225,6.929145,8
39.108566,25.11634,9
-0.59157354,2.270486,8
-38.980404,3.0488212,4
-6.8734584,-6.8795404,1
-14.988852,39.408993,7
-14.626909,37.378082,7
11.14076,15.516602,3
15.003393,26.617584,5
-14.075935,-0.6401286,1
-42.725624,-29.379398,0
-41.951706,-29.032028,0
25.170835,-18.771624,2
24.295296,-14.199827,2
-16.645214,36.25146,7
-1.0187892,13.562978,8
33.198566,-15.2036295,2
-39.554867,-26.259924,0
-12.476845,-10.750714,1
26.50017,-17.916466,2
7.397305,-48.02539,6
31.46232,12.048649,3
21.426558,10.431822,3
-13.543051,38.146553,7
23.171083,13.461422,3
21.263412,14.413652,3
-40.73497,0.5359573,4
3.8917685,-44.23909,6
-0.21096025,-38.538933,6
-0.50656456,-38.2321,6
-37.81231,8.50893,4
38.782658,14.689401,9
-7.86326,-11.375806,1
6.470724,30.26969,5
-40.821827,-26.39912,0
34.53436,18.548796,9
17.896318,26.758503,5
29.758495,-16.115217,2
0.33086005,6.7237687,8
20.1901,-20.083029,2
-40.874344,-26.1321,0
-39.714607,-26.305313,0
-11.044642,-9.188675,1
-14.890287,39.26811,7
2.6343455,-43.65855,6
18.341011,14.56076,3
26.670004,-14.760828,2
-13.168652,-0.8408178,1
-16.087362,39.924305,7
-38.772697,5.311728,4
3.8207536,-44.102684,6
21.57828,8.996481,3
-8.323905,-10.698272,1
27.296602,-4.946887,3
38.895504,25.537031,9
-8.207511,-10.886974,1
-17.3982,36.749466,7
5.477361,-45.859734,6
-0.9704065,-0.16270916,8
-38.86082,6.4198637,4
24.85389,6.9376645,3
-7.390372,-12.707434,1
-41.1215,4.570245,4
-31.886066,-27.844154,0
1.9838562,38.16769,5
18.226046,15.056761,3
-0.31112573,-39.15749,6
34.84652,19.101048,9
8.317319,-47.28713,6
-11.023537,0.4949142,1
-14.021623,39.206608,7
4.4905,34.077805,5
-41.412506,2.0404887,4
-34.07268,11.470026,4
-23.972998,27.294933,7
33.69115,-14.736548,2
28.107174,-7.2566404,8
32.548973,-14.658853,2
27.278025,-6.2577415,2
0.7668079,35.62779,5
-22.864035,26.858795,7
34.963604,18.532215,9
3.1695828,38.903572,5
-38.415417,4.3825364,4
-2.021462,0.72501844,8
0.30159032,-0.49920222,8
-41.885334,12.655367,4
36.223446,21.416008,9
-41.490234,-25.972277,0
-1.4062426,-0.15026827,8
32.79123,18.556753,9
-1.036266,-0.45991734,8
-27.862316,-35.819786,0
-16.287313,5.6002536,1
20.180569,-24.360222,2
19.90082,15.668208,3
-41.679764,-1.3554257,4
21.267897,31.056013,5
8.5936365,-48.151947,6
-16.066904,42.573837,7
2.9537084,-0.8847222,8
43.213184,22.812809,9
-30.949457,-28.915154,0
-13.601666,-0.9665337,1
20.38886,-30.24414,2
25.40804,12.394651,3
-41.66932,-1.8433676,4
19.199585,37.1115,5
5.9335117,-45.530323,6
-20.704288,30.659195,7
27.279106,-6.236807,8
39.748455,23.944363,9
-31.059883,-30.519396,0
-22.806679,4.9239893,1
19.98551,-22.129288,2
30.169949,4.9120746,3
-41.719578,-2.2264934,4
14.197935,27.5706,5
9.535969,-48.202137,6
-17.261333,32.922543,7
0.4270057,1.1292033,8
38.968204,24.506338,9
-35.099342,-38.45112,0
37.573864,21.413095,9
18.077126,36.514458,5
13.085108,27.706785,5
9.1087265,-48.174355,6
15.724041,36.323643,5
-26.582987,-26.082092,0
37.931854,17.968994,9
0.29919496,-2.3187819,8
38.447353,26.20095,9
1.9114513,-3.026733,8
-41.309864,-0.7789661,4
-11.961837,-10.909658,1
-20.5977,30.190275,7
-16.872498,34.441235,7
30.32039,7.8208237,3
13.600263,28.366037,5
-12.099263,-9.651487,1
-29.790138,-30.17151,0
-29.49414,-29.912758,0
19.115128,-24.917303,2
18.446371,-24.921242,2
-17.448849,33.007168,7
2.646292,-0.5903738,8
20.228388,-29.80371,2
-40.99837,-30.236296,0
-18.014505,2.222094,1
19.211668,-25.532955,2
1.0854158,-40.487083,6
21.089878,6.8905935,3
25.583784,10.559127,3
-15.384609,38.751724,7
28.407194,11.688716,3
31.255487,8.161089,3
-41.235394,-1.1540706,4
0.9770569,-40.7461,6
1.2768556,-41.373497,6
1.4386367,-40.31392,6
-42.348495,1.3541461,4
43.560806,15.281443,9
-10.8782425,-8.453523,1
15.930147,26.787434,5
-34.52081,-27.286215,0
37.159058,19.865057,9
-5.908913,-39.5811,5
25.638567,-20.575937,2
4.9596505,-1.8281982,8
17.740343,-23.848745,2
-37.88225,-30.02765,0
-30.371038,-31.0819,0
-17.674906,0.98679,1
-14.707329,38.01537,7
3.7913635,-41.064857,6
29.631525,7.651583,3
20.95965,-26.872826,2
-12.726021,-7.849744,1
-20.175058,39.078312,7
-42.69262,1.3588022,4
9.569323,-48.176174,6
20.672213,10.015014,3
-12.417584,-9.16931,1
29.584284,6.372199,3
41.472748,18.701433,9
-11.258254,-10.268826,1
-21.31832,31.883207,7
4.058022,-41.62279,6
-1.1221001,-0.97226024,8
-41.26729,-1.3246914,4
26.348337,10.259135,3
-9.872214,-11.348804,1
-39.036884,7.1074367,4
-30.542559,-29.832281,0
10.711991,27.45714,5
31.060043,9.580672,3
5.236846,-40.83348,6
37.003414,24.20212,9
7.677166,-48.184532,6
-10.44349,-11.9299965,1
-19.193048,40.89649,7
10.890932,28.233824,5
-39.445004,0.8621791,4
-39.36586,1.0417998,4
-24.827156,27.997149,7
19.078773,-26.213772,2
-0.2055391,-1.7150688,8
21.00177,-25.596367,2
20.002274,-26.750227,2
16.081957,26.36171,5
-16.397354,35.139095,7
37.04818,24.289516,9
15.89384,37.30449,5
-38.831047,1.3283412,4
1.6751915,-2.4620352,8
3.054132,0.057136353,8
-42.58842,1.3678572,4
33.16671,23.997414,9
-26.715717,-26.072268,0
-0.096026674,0.642284,8
-36.984688,-33.217434,0
-16.972227,5.728781,1
29.208086,-21.504904,2
28.312262,1.5996655,3
-47.14449,8.347913,4
20.26079,34.637653,5
-5.3489466,-46.942886,6
-19.914316,26.31586,7
11.596549,4.2093234,8
38.426216,22.487206,9
-30.582191,-33.8447,0
-17.820404,6.296583,1
32.50411,-21.508532,2
30.284853,3.380175,3
-45.62854,5.2772393,4
21.893215,30.906359,5
-5.7225556,-47.396225,6
-20.65505,25.612413,7
11.652458,3.9466457,8
35.47039,21.578243,9
-34.943966,-30.490793,0
-18.689262,4.352983,1
33.64186,-19.736462,2
26.22808,3.607653,3
-45.17316,6.838787,4
22.103973,26.379824,5
-5.5684714,-48.3527,6
-19.997269,25.896063,7
12.577893,3.672339,8
38.908264,22.41022,9
-31.673288,-33.725952,0
40.08179,22.219076,9
21.774036,31.064398,5
20.232393,35.890804,5
-4.9488463,-41.01806,6
21.77883,30.585608,5
-32.54016,-33.36414,0
35.898384,21.749445,9
8.741573,5.057144,8
40.115204,22.317123,9
9.435732,4.6701274,8
-42.416424,5.2097306,4
-20.207027,6.4802995,1
-19.691444,29.131433,7
-19.061329,30.639446,7
25.12926,5.7401857,3
22.896713,33.68936,5
-20.018799,6.7951207,1
-33.371277,-32.61358,0
-33.358845,-32.592083,0
34.003048,-20.920834,2
29.112564,-21.522182,2
-23.479162,20.366844,7
-14.76094,6.8225045,8
34.27028,-20.319725,2
-35.212685,-38.39145,0
-17.952549,6.8812113,1
31.661634,-21.343063,2
-5.155834,-47.197464,6
28.895123,4.276679,3
31.115911,6.301969,3
-20.16641,26.829113,7
30.510456,3.8378246,3
31.363337,4.7615137,3
-46.060364,5.462045,4
-4.1475487,-47.74929,6
-3.8274739,-51.364708,6
-3.0524368,-46.053463,6
-43.95374,6.0963187,4
42.56543,20.415321,9
-18.203688,7.02962,1
22.075253,30.112265,5
-34.533054,-37.665257,0
41.027164,23.324629,9
20.567835,29.369738,5
32.54803,-20.55634,2
10.416505,5.6604834,8
33.05259,-20.46862,2
-34.82101,-38.548225,0
-33.948067,-32.24331,0
-18.627472,7.6178946,1
-20.534622,29.711632,7
-5.56796,-46.52105,6
27.865332,5.315772,3
35.08418,-18.899157,2
-16.90131,5.9071403,1
-19.967022,31.01375,7
-44.577805,5.0009384,4
-3.953257,-46.315502,6
27.261652,6.76242,3
-18.742752,4.456324,1
24.842636,5.2985106,3
36.130024,21.730366,9
-19.221058,6.5557675,1
-19.918962,29.191694,7
-2.6543303,-44.950085,6
9.759702,5.6498785,8
-45.432995,6.816536,4
30.888966,6.938462,3
-19.741085,6.997903,1
-44.77072,6.9959145,4
-32.29593,-33.633858,0
22.895937,33.79002,5
27.043709,5.300999,3
-2.860205,-45.14159,6
41.125538,22.927588,9
1.3976965,-43.804935,6
-18.028223,7.5421324,1
-19.222858,25.726341,7
26.069286,30.75574,5
-44.90319,5.410437,4
-44.988777,10.339733,4
-20.585491,26.277187,7
32.526684,-19.7834,2
9.43823,7.131853,8
24.473598,-19.477041,2
31.58785,-21.301098,2
20.722652,30.04072,5
-19.491135,25.888437,7
38.735332,21.009203,9
17.794733,34.263836,5
-45.415993,5.9131274,4
8.978653,7.01424,8
8.512032,6.54908,8
-43.308643,4.789557,4
34.609795,22.467878,9
-37.553368,-31.172373,0
9.271371,7.409597,8
34.998554,22.36186,9
8.222061,6.0093803,8
-29.15582,-29.251688,0
-12.360928,-11.825116,1
24.812813,-24.322155,2
20.841473,7.849306,3
-40.854607,10.412313,4
4.2369533,30.620268,5
5.878004,-39.83542,6
-15.195166,42.64484,7
-12.967752,-2.477481,8
-21.587488,10.653574,9
-28.682192,-29.706411,0
-8.061413,-13.214719,1
22.24845,-22.512775,2
17.48584,7.374722,3
-40.548824,10.945804,4
4.1530676,29.854355,5
4.704214,-38.829777,6
-20.763355,13.8107815,9
-30.137661,-26.897154,0
-7.7729073,-13.868809,1
22.726385,-22.772526,2
20.442316,9.851175,3
-43.60933,11.237838,4
5.08409,28.7115,5
2.96783,-35.393085,6
-14.321841,41.071686,7
-4.0704827,1.7127845,8
-26.21228,19.099302,9
-25.279247,-26.318157,0
-21.28219,13.755539,9
3.3649888,27.648937,5
1.9106407,39.131714,5
2.4861784,-39.999474,6
3.9093835,30.48255,5
-31.910099,-30.19255,0
-11.438417,17.326616,9
1.7995994,-9.2962885,8
3.2230678,27.427938,9
3.291418,-8.591568,8
-41.754818,8.615049,4
-13.061288,-9.841479,1
-18.908789,37.467464,7
-17.17125,41.996037,7
14.699682,14.130428,3
1.71583,37.031673,5
-11.193321,-11.883926,1
-25.525007,-26.67611,0
-38.14637,-27.93539,0
17.47746,-23.62824,2
30.58928,-18.68483,2
-18.092001,43.005,7
2.7665775,0.42993876,8
18.240944,-24.147276,2
-25.716509,-30.639826,0
-8.543764,-13.853545,1
25.068514,-12.652788,2
4.6353164,-39.974373,6
13.771293,13.521959,3
14.779885,14.354224,3
-17.410585,41.887257,7
13.277185,12.076705,3
-0.22466622,-0.61677647,3
-43.4433,11.261419,4
3.6981158,-39.43805,6
3.3426108,-36.61041,6
3.9593883,-40.266407,6
-2.3388584,12.250408,4
-20.793772,12.659139,9
-10.818027,-11.011063,1
4.442769,30.359644,5
-25.737442,-28.239801,0
42.702312,14.60417,9
10.973197,27.55401,5
18.799175,-36.560448,2
2.769381,-7.798204,8
-36.536007,-36.98838,0
-11.557868,-11.396706,1
-17.225294,39.320206,7
4.605836,-40.101307,6
19.589748,9.284898,3
31.52199,-17.111586,2
-13.366727,-10.863496,1
-19.064,41.4316,7
-2.3371418,12.294496,4
4.150542,-38.07395,6
21.202751,7.988215,3
-13.471323,-10.171013,1
19.015364,8.385105,3
-10.239239,17.754978,9
-11.674834,-10.121425,1
-16.044231,42.733566,7
5.2397428,-46.663055,6
2.5950623,-8.854604,8
-42.257927,8.640357,4
20.897707,7.516834,3
-12.884712,-9.456714,1
-40.923153,10.047806,4
-27.77747,-27.792944,0
4.086956,28.172682,5
21.500341,7.58353,3
3.3972538,-35.987083,6
41.861034,13.18032,9
0.75603205,-34.07968,6
-13.208329,-9.62564,1
-18.356293,35.177414,7
7.846969,33.493732,5
-40.569622,10.277806,4
-44.129684,11.267702,4
-18.322361,39.171814,7
23.366074,-20.85545,2
19.854082,-21.914148,2
4.2242036,29.473816,5
1.1584845,39.867912,7
20.187132,6.6055174,9
4.515657,28.563478,5
-2.2105484,12.181088,4
-41.543983,8.775856,4
3.186157,27.569304,9
-34.6403,-27.293875,0
1.2357496,-7.345935,8
-10.645554,17.841105,9
1.6540734,-7.4537296,8
-32.390354,-35.261864,0
-2.6056857,-10.924225,1
28.074274,-20.841156,2
25.31274,2.448944,3
-32.12344,2.3703701,4
18.074331,30.922934,5
-6.442749,-43.46431,6
-14.95531,36.21848,7
8.46823,-5.744783,8
41.39796,21.316545,9
-29.820396,-33.10678,0
-5.222796,-9.196128,1
21.34923,-15.713362,2
12.90584,13.4909315,3
-40.41539,5.8487883,4
16.884075,30.233274,5
-4.146441,-44.079826,6
-24.750824,30.25142,7
-1.0942807,5.8449407,8
37.132828,19.531633,9
-30.637352,-37.018684,0
-4.4845457,-11.4568205,1
20.938236,-15.883254,2
14.249767,18.318642,3
-39.63548,5.518149,4
17.05304,29.63292,5
-6.1083074,-43.637814,6
-15.21272,36.129814,7
8.099129,-5.7299843,8
41.688385,15.385044,9
-37.208794,-30.078337,0
36.95877,18.672598,9
15.902253,30.23276,5
15.260855,32.216824,5
-5.826885,-44.435658,6
15.757271,36.8943,5
-31.309925,-24.057487,0
35.249065,20.400124,9
8.598219,-2.1833932,8
35.70033,20.598259,9
-0.8397708,5.8760223,8
-24.32998,16.835386,4
-2.7492507,-10.221332,1
-16.994963,26.06987,7
-24.79162,27.228971,7
11.0735445,15.454142,3
17.02146,30.487862,5
-5.7284894,-8.41128,1
-32.754387,-38.247734,0
-36.63981,-29.202911,0
30.318754,-23.271294,2
34.584686,-19.707468,2
-21.845984,37.299324,7
1.1249038,5.81841,8
35.002693,-18.564047,2
-29.513144,-24.109783,0
-3.9246047,-10.987955,1
32.321,-22.266512,2
-3.9704368,-43.39313,6
11.598276,13.132325,3
11.436133,13.083655,3
-24.012201,37.459644,7
36.329617,9.403843,3
12.211619,13.393624,3
-33.26509,11.668502,4
-1.6140361,-34.13239,6
-5.5858064,-44.782967,6
-2.1003046,-52.442448,6
-45.25514,-2.263902,4
39.180298,20.009785,9
-4.450238,-7.0833297,1
17.84121,31.530716,5
-32.04215,-35.617126,0
37.482502,18.81902,9
17.232883,29.622894,5
35.05667,-21.413275,2
5.9727645,-4.441205,8
26.113575,-13.468534,2
-36.660366,-30.755016,0
-30.932457,-37.01424,0
-3.0763812,-7.9477997,1
-22.72493,38.786522,7
-1.5906307,-35.479412,6
11.785126,13.741986,3
22.037748,-16.89889,2
-8.848178,-4.9272037,1
-22.78952,37.890972,7
-45.25747,-2.2531204,4
0.015962346,-36.5495,6
21.907747,11.140466,3
-5.2376122,-6.4417,1
26.357101,6.9790792,3
38.707447,19.306028,9
-4.6778855,-10.286366,1
-18.607288,34.14666,7
-2.40253,-36.412994,6
-2.9421923,-3.1845899,8
-41.21321,1.2202281,4
14.152788,18.343046,3
-3.3382063,-8.003324,1
-36.375603,3.7887964,4
-25.522232,-30.918098,0
19.208319,31.273338,5
20.220438,12.233138,3
1.6186495,-35.83336,6
38.14505,19.996338,9
-4.280276,-45.12425,6
-3.6843033,-7.65549,1
-16.594717,38.32398,7
18.462217,29.667643,5
-36.68091,2.6602607,4
-45.478874,-1.6908153,4
-22.744799,29.349485,7
34.29037,-21.050734,2
6.917496,-5.0376477,8
28.429571,-21.751877,2
28.781647,-23.057858,2
16.856153,29.254429,5
-18.945549,39.28672,7
37.719418,14.617816,9
18.93574,30.51965,5
-40.067497,2.2042315,4
-3.8883367,-3.5351722,8
-4.3967104,-4.054281,8
-40.980118,3.2820039,4
37.02634,18.26395,9
-31.25499,-24.78601,0
1.9978968,-5.0034823,8
36.67353,16.118309,9
7.0377316,-5.0722094,8
